,ID,platform_type,time,latitude,longitude,sst,hPa,vn,ve
797,1601655,DRIFTING BUOYS (GENERIC),2023-08-08T17:00:00Z,-38.9204,153.6086,15.45,1029.0,,
798,1601655,DRIFTING BUOYS (GENERIC),2023-08-08T18:00:00Z,-38.9172,153.6326,15.44,1029.2,,
799,1601655,DRIFTING BUOYS (GENERIC),2023-08-08T19:00:00Z,-38.9122,153.6558,15.42,1029.4,,
800,1601655,DRIFTING BUOYS (GENERIC),2023-08-08T20:00:00Z,-38.906,153.6764,15.45,1029.2,,
801,1601655,DRIFTING BUOYS (GENERIC),2023-08-08T21:00:00Z,-38.8988,153.6946,15.47,1029.9,,
802,1601655,DRIFTING BUOYS (GENERIC),2023-08-08T22:00:00Z,-38.8924,153.71,15.51,1030.2,,
803,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T01:00:00Z,-38.89,153.749,15.64,1029.2,,
804,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T02:00:00Z,-38.8966,153.7578,15.71,1028.2,,
805,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T03:00:00Z,-38.906,153.766,15.76,1027.1,,
806,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T04:00:00Z,-38.9194,153.7752,15.77,1026.1,,
807,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T05:00:00Z,-38.9368,153.7844,15.68,1025.8,,
808,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T06:00:00Z,-38.9572,153.7922,15.72,1025.0,,
809,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T07:00:00Z,-38.9786,153.7974,15.53,1024.6,,
810,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T08:00:00Z,-38.9982,153.7978,15.53,1024.6,,
811,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T09:00:00Z,-39.0152,153.7908,15.59,1024.3,,
812,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T11:00:00Z,-39.0436,153.7664,15.62,1023.6,,
813,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T12:00:00Z,-39.053,153.7546,15.61,1023.0,,
814,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T13:00:00Z,-39.0626,153.7418,15.62,1022.8,,
815,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T14:00:00Z,-39.0702,153.7318,15.63,1021.9,,
816,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T15:00:00Z,-39.0774,153.7206,15.7,1021.0,,
817,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T16:00:00Z,-39.0882,153.709,15.71,1020.3,,
818,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T17:00:00Z,-39.1,153.6992,15.66,1019.2,,
819,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T18:00:00Z,-39.1118,153.693,15.56,1018.1,,
820,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T19:00:00Z,-39.1242,153.688,15.56,1017.4,,
821,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T20:00:00Z,-39.1364,153.6848,15.63,1016.3,,
822,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T21:00:00Z,-39.149,153.685,15.69,1015.9,,
823,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T22:00:00Z,-39.16,153.688,15.73,1015.7,,
824,1601655,DRIFTING BUOYS (GENERIC),2023-08-09T23:00:00Z,-39.1706,153.6916,15.75,1015.3,,
825,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T00:00:00Z,-39.1792,153.6954,15.78,1014.8,,
826,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T01:00:00Z,-39.1866,153.6978,15.8,1014.3,,
827,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T02:00:00Z,-39.1936,153.6988,15.84,1013.8,,
828,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T03:00:00Z,-39.201,153.697,15.88,1012.5,,
829,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T04:00:00Z,-39.2102,153.6946,15.89,1012.4,,
830,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T05:00:00Z,-39.2208,153.6914,15.91,1012.1,,
831,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T06:00:00Z,-39.2322,153.6876,15.89,1011.9,,
832,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T07:00:00Z,-39.2452,153.6844,15.89,1012.0,,
833,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T08:00:00Z,-39.2594,153.682,15.89,1012.5,,
834,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T09:00:00Z,-39.2744,153.6796,15.87,1013.1,,
835,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T10:00:00Z,-39.288,153.6798,15.86,1013.6,,
836,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T11:00:00Z,-39.2996,153.6822,15.86,1014.0,,
837,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T13:00:00Z,-39.3236,153.686,15.83,1014.0,,
838,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T14:00:00Z,-39.3374,153.6882,15.82,1014.1,,
839,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T15:00:00Z,-39.3512,153.6938,15.81,1014.3,,
840,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T16:00:00Z,-39.3648,153.699,15.82,1014.2,,
841,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T17:00:00Z,-39.3758,153.7024,15.8,1014.3,,
842,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T18:00:00Z,-39.385,153.7048,15.72,1014.5,,
843,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T19:00:00Z,-39.392,153.7076,15.61,1014.8,,
844,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T20:00:00Z,-39.3998,153.7082,15.55,1015.5,,
845,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T21:00:00Z,-39.4092,153.7108,15.55,1016.2,,
846,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T22:00:00Z,-39.4184,153.714,15.58,1016.9,,
847,1601655,DRIFTING BUOYS (GENERIC),2023-08-10T23:00:00Z,-39.428,153.7206,15.57,1017.1,,
848,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T00:00:00Z,-39.4386,153.7272,15.61,1017.2,,
849,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T01:00:00Z,-39.45,153.7364,15.68,1017.0,,
850,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T02:00:00Z,-39.4606,153.7478,15.72,1016.5,,
851,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T03:00:00Z,-39.4712,153.7604,15.77,1015.8,,
852,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T04:00:00Z,-39.4826,153.7742,15.82,1015.4,,
853,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T05:00:00Z,-39.495,153.7884,15.86,1015.1,,
854,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T06:00:00Z,-39.5068,153.8044,15.87,1015.0,,
855,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T07:00:00Z,-39.5188,153.823,15.86,1015.2,,
856,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T08:00:00Z,-39.5306,153.8434,15.85,1015.8,,
857,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T09:00:00Z,-39.543,153.8636,15.84,1016.0,,
858,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T10:00:00Z,-39.5536,153.8826,15.84,1016.0,,
859,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T11:00:00Z,-39.5644,153.9006,15.82,1015.8,,
860,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T12:00:00Z,-39.5746,153.9204,15.81,1015.6,,
861,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T13:00:00Z,-39.5834,153.9414,15.78,1015.4,,
862,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T14:00:00Z,-39.5914,153.9656,15.76,1014.9,,
863,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T15:00:00Z,-39.5974,153.9898,15.74,1014.8,,
864,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T16:00:00Z,-39.6026,154.013,15.77,1014.6,,
865,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T17:00:00Z,-39.6082,154.0356,15.77,1014.2,,
866,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T18:00:00Z,-39.6118,154.0586,15.76,1014.1,,
867,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T19:00:00Z,-39.6144,154.0794,15.75,1013.9,,
868,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T20:00:00Z,-39.6156,154.0988,15.74,1013.8,,
869,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T21:00:00Z,-39.6144,154.1168,15.72,1013.9,,
870,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T22:00:00Z,-39.613,154.1328,15.71,1014.6,,
871,1601655,DRIFTING BUOYS (GENERIC),2023-08-11T23:00:00Z,-39.614,154.1482,15.71,1014.7,,
872,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T00:00:00Z,-39.6146,154.1634,15.72,1013.9,,
873,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T01:00:00Z,-39.6158,154.1788,15.72,1013.5,,
874,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T02:00:00Z,-39.6184,154.1952,15.73,1013.0,,
875,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T03:00:00Z,-39.6212,154.2118,15.73,1011.8,,
876,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T04:00:00Z,-39.6242,154.2314,15.73,1011.5,,
877,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T05:00:00Z,-39.6266,154.2546,15.72,1011.1,,
878,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T06:00:00Z,-39.6284,154.279,15.72,1010.8,,
879,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T07:00:00Z,-39.629,154.3064,15.72,1010.7,,
880,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T08:00:00Z,-39.6254,154.3348,15.69,1010.5,,
881,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T09:00:00Z,-39.6192,154.3602,15.69,1010.8,,
882,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T10:00:00Z,-39.6118,154.3842,15.67,1011.0,,
883,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T11:00:00Z,-39.6034,154.4088,15.64,1011.2,,
884,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T12:00:00Z,-39.5936,154.4284,15.58,1011.4,,
885,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T13:00:00Z,-39.5848,154.4434,15.56,1011.6,,
886,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T14:00:00Z,-39.5784,154.4542,15.51,1012.0,,
887,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T15:00:00Z,-39.5718,154.4624,15.47,1012.3,,
888,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T16:00:00Z,-39.566,154.4702,15.43,1012.9,,
889,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T17:00:00Z,-39.5618,154.4784,15.42,1012.5,,
890,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T18:00:00Z,-39.5582,154.4838,15.4,1012.5,,
891,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T19:00:00Z,-39.5566,154.4872,15.38,1012.7,,
892,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T20:00:00Z,-39.5562,154.4894,15.35,1013.3,,
893,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T21:00:00Z,-39.5562,154.4914,15.33,1013.9,,
894,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T22:00:00Z,-39.557,154.4958,15.26,1014.7,,
895,1601655,DRIFTING BUOYS (GENERIC),2023-08-12T23:00:00Z,-39.5576,154.5048,15.26,1015.3,,
896,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T00:00:00Z,-39.5572,154.518,15.25,1015.5,,
897,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T01:00:00Z,-39.5558,154.532,15.23,1015.4,,
898,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T02:00:00Z,-39.554,154.5458,15.25,1015.2,,
899,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T03:00:00Z,-39.5518,154.5588,15.26,1014.7,,
900,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T04:00:00Z,-39.548,154.5712,15.27,1014.8,,
901,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T05:00:00Z,-39.5442,154.5816,15.25,1015.1,,
902,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T14:00:00Z,-39.5236,154.6164,15.18,1017.4,,
903,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T15:00:00Z,-39.5228,154.6212,15.17,1017.6,,
904,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T16:00:00Z,-39.5206,154.6264,15.18,1017.2,,
905,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T17:00:00Z,-39.5166,154.6292,15.17,1016.6,,
906,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T18:00:00Z,-39.5118,154.63,15.17,1016.5,,
907,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T19:00:00Z,-39.5084,154.6286,15.16,1016.7,,
908,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T20:00:00Z,-39.5056,154.6262,15.17,1016.5,,
909,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T21:00:00Z,-39.5028,154.6232,15.15,1016.8,,
910,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T22:00:00Z,-39.501,154.6216,15.15,1017.3,,
911,1601655,DRIFTING BUOYS (GENERIC),2023-08-13T23:00:00Z,-39.5006,154.619,15.13,1017.2,,
912,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T00:00:00Z,-39.501,154.6162,15.15,1017.7,,
913,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T01:00:00Z,-39.501,154.6164,15.15,1017.0,,
914,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T02:00:00Z,-39.5002,154.6164,15.15,1016.4,,
915,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T03:00:00Z,-39.4998,154.6184,15.15,1015.7,,
916,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T04:00:00Z,-39.4978,154.622,15.15,1015.4,,
917,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T05:00:00Z,-39.4936,154.627,15.14,1015.2,,
918,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T06:00:00Z,-39.487,154.6298,15.11,1015.4,,
919,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T07:00:00Z,-39.4812,154.6292,15.12,1015.4,,
920,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T08:00:00Z,-39.4766,154.6272,15.12,1015.9,,
921,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T09:00:00Z,-39.4734,154.6258,15.1,1016.4,,
922,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T10:00:00Z,-39.4706,154.624,15.1,1016.5,,
923,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T11:00:00Z,-39.4688,154.6234,15.09,1016.7,,
924,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T12:00:00Z,-39.4676,154.623,15.09,1016.9,,
925,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T13:00:00Z,-39.4672,154.6232,15.1,1017.0,,
926,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T14:00:00Z,-39.4676,154.625,15.09,1017.3,,
927,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T15:00:00Z,-39.4684,154.6258,15.09,1016.8,,
928,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T16:00:00Z,-39.469,154.6284,15.09,1016.6,,
929,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T17:00:00Z,-39.4698,154.6326,15.1,1016.6,,
930,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T18:00:00Z,-39.47,154.6368,15.09,1016.9,,
931,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T19:00:00Z,-39.4704,154.6376,15.06,1016.8,,
932,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T20:00:00Z,-39.4718,154.6392,15.04,1017.2,,
933,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T21:00:00Z,-39.4732,154.641,15.06,1017.4,,
934,1601655,DRIFTING BUOYS (GENERIC),2023-08-14T22:00:00Z,-39.4742,154.6418,15.05,1018.1,,
935,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T03:00:00Z,-39.472,154.6568,15.04,1018.0,,
936,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T04:00:00Z,-39.4708,154.659,15.03,1017.9,,
937,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T05:00:00Z,-39.4704,154.662,15.03,1018.3,,
938,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T06:00:00Z,-39.4704,154.6644,15.03,1018.6,,
939,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T07:00:00Z,-39.47,154.666,15.03,1019.3,,
940,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T08:00:00Z,-39.4702,154.6674,15.0,1019.7,,
941,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T09:00:00Z,-39.4714,154.6692,14.97,1020.3,,
942,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T10:00:00Z,-39.4722,154.6734,14.96,1020.6,,
943,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T11:00:00Z,-39.4718,154.6774,14.95,1020.8,,
944,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T12:00:00Z,-39.4706,154.681,14.93,1020.9,,
945,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T13:00:00Z,-39.471,154.6836,14.91,1021.0,,
946,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T14:00:00Z,-39.473,154.6866,14.87,1020.9,,
947,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T15:00:00Z,-39.4762,154.6872,14.9,1021.1,,
948,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T16:00:00Z,-39.4788,154.6884,14.86,1021.0,,
949,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T17:00:00Z,-39.4822,154.6914,14.86,1020.9,,
950,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T18:00:00Z,-39.4852,154.6948,14.85,1020.9,,
951,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T19:00:00Z,-39.4884,154.6954,14.87,1021.1,,
952,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T20:00:00Z,-39.4912,154.6976,14.85,1021.2,,
953,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T21:00:00Z,-39.4948,154.7,14.85,1021.6,,
954,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T22:00:00Z,-39.498,154.7012,14.87,1021.9,,
955,1601655,DRIFTING BUOYS (GENERIC),2023-08-15T23:00:00Z,-39.5006,154.7012,14.88,1022.1,,
956,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T00:00:00Z,-39.5054,154.7,14.89,1021.9,,
957,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T01:00:00Z,-39.5112,154.6984,14.93,1021.6,,
958,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T03:00:00Z,-39.5262,154.6958,15.01,1019.9,,
959,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T04:00:00Z,-39.5352,154.6958,15.08,1019.6,,
960,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T05:00:00Z,-39.5452,154.6976,15.04,1019.2,,
961,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T06:00:00Z,-39.555,154.7012,14.98,1018.8,,
962,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T07:00:00Z,-39.5648,154.7078,14.95,1018.7,,
963,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T08:00:00Z,-39.573,154.7158,14.91,1018.8,,
964,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T09:00:00Z,-39.5798,154.7234,14.89,1018.8,,
965,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T10:00:00Z,-39.5852,154.7274,14.97,1018.3,,
966,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T11:00:00Z,-39.5908,154.7302,14.94,1018.0,,
967,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T12:00:00Z,-39.5966,154.7342,14.95,1017.9,,
968,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T13:00:00Z,-39.6014,154.7354,15.02,1017.6,,
969,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T14:00:00Z,-39.6078,154.7382,15.01,1017.0,,
970,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T15:00:00Z,-39.6132,154.7408,15.01,1016.6,,
971,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T16:00:00Z,-39.6188,154.7418,15.03,1015.8,,
972,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T17:00:00Z,-39.626,154.744,15.02,1015.2,,
973,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T18:00:00Z,-39.6338,154.7476,15.02,1015.0,,
974,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T19:00:00Z,-39.6412,154.751,15.02,1014.6,,
975,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T20:00:00Z,-39.6478,154.7576,15.01,1014.2,,
976,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T21:00:00Z,-39.6548,154.7652,15.03,1013.8,,
977,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T22:00:00Z,-39.6616,154.7724,15.02,1013.9,,
978,1601655,DRIFTING BUOYS (GENERIC),2023-08-16T23:00:00Z,-39.668,154.7816,15.01,1013.5,,
979,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T00:00:00Z,-39.6738,154.7908,15.0,1013.2,,
980,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T01:00:00Z,-39.6806,154.7976,14.98,1012.7,,
981,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T02:00:00Z,-39.6868,154.8052,14.97,1011.6,,
982,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T03:00:00Z,-39.691,154.8118,14.97,1010.8,,
983,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T04:00:00Z,-39.6938,154.8184,14.97,1010.1,,
984,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T05:00:00Z,-39.6956,154.826,14.98,1010.0,,
985,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T06:00:00Z,-39.696,154.8332,14.98,1009.3,,
986,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T07:00:00Z,-39.6962,154.8384,14.96,1009.0,,
987,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T08:00:00Z,-39.696,154.843,14.96,1009.3,,
988,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T09:00:00Z,-39.6954,154.8472,14.95,1009.1,,
989,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T10:00:00Z,-39.694,154.8516,14.95,1008.9,,
990,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T11:00:00Z,-39.6934,154.8536,14.94,1008.6,,
991,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T12:00:00Z,-39.6942,154.8546,14.95,1008.0,,
992,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T13:00:00Z,-39.697,154.8548,14.95,1006.8,,
993,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T14:00:00Z,-39.7012,154.8558,14.93,1006.2,,
994,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T15:00:00Z,-39.7072,154.8588,14.94,1005.5,,
995,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T16:00:00Z,-39.7128,154.8628,14.94,1004.4,,
996,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T17:00:00Z,-39.7184,154.8672,14.93,1003.1,,
997,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T18:00:00Z,-39.7222,154.8728,14.94,1002.0,,
998,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T19:00:00Z,-39.7254,154.8788,14.93,1001.2,,
999,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T20:00:00Z,-39.728,154.8858,14.94,1000.6,,
1000,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T21:00:00Z,-39.73,154.8922,14.94,999.5,,
1001,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T22:00:00Z,-39.7308,154.8972,14.95,998.8,,
1002,1601655,DRIFTING BUOYS (GENERIC),2023-08-17T23:00:00Z,-39.7314,154.904,14.92,998.5,,
1003,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T00:00:00Z,-39.7314,154.9108,14.93,997.8,,
1004,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T01:00:00Z,-39.731,154.9152,14.95,996.9,,
1005,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T02:00:00Z,-39.7306,154.9196,15.03,996.0,,
1006,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T03:00:00Z,-39.7306,154.9242,15.08,994.2,,
1007,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T05:00:00Z,-39.729,154.9358,15.06,993.5,,
1008,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T06:00:00Z,-39.7262,154.9428,15.01,993.1,,
1009,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T07:00:00Z,-39.723,154.9504,14.96,993.1,,
1010,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T08:00:00Z,-39.7182,154.9572,14.91,993.6,,
1011,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T09:00:00Z,-39.7114,154.9628,14.91,993.9,,
1012,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T11:00:00Z,-39.6924,154.9676,14.89,994.8,,
1013,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T12:00:00Z,-39.6818,154.968,14.89,995.2,,
1014,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T13:00:00Z,-39.6712,154.9692,14.89,995.6,,
1015,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T14:00:00Z,-39.6608,154.9736,14.9,996.2,,
1016,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T15:00:00Z,-39.6522,154.9814,14.91,996.8,,
1017,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T16:00:00Z,-39.6442,154.9916,14.89,997.3,,
1018,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T17:00:00Z,-39.6372,155.0022,14.91,997.6,,
1019,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T18:00:00Z,-39.6296,155.0124,14.91,998.6,,
1020,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T19:00:00Z,-39.6216,155.021,14.93,999.5,,
1021,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T20:00:00Z,-39.6148,155.025,14.95,1000.9,,
1022,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T21:00:00Z,-39.6106,155.0294,14.96,1001.3,,
1023,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T22:00:00Z,-39.605,155.0302,14.97,1002.6,,
1024,1601655,DRIFTING BUOYS (GENERIC),2023-08-18T23:00:00Z,-39.6016,155.0312,14.97,1003.2,,
1025,1601655,DRIFTING BUOYS (GENERIC),2023-08-19T00:00:00Z,-39.5972,155.0296,14.97,1003.3,,
1026,1601655,DRIFTING BUOYS (GENERIC),2023-08-19T01:00:00Z,-39.5926,155.0272,14.98,1004.0,,
